turn,guess,entropy,aspce_old,aspce_new,p,answer
2,natal,4.53708,68,2,0,glean
3,clean,1,2,1,0.5,glean
4,glean,1,1,1,0.5,glean
2,guilt,5.06772,79,1,0,glide
3,glide,5.06772,1,1,0,glide
2,clint,5.5085,183,2,0,glint
3,flint,1,2,1,0.5,glint
4,glint,1,1,1,0.5,glint
2,cloot,4.40569,44,4,0,gloat
3,abaft,2,4,1,0,gloat
4,gloat,2,1,1,0,gloat
2,bling,3.78418,20,1,0,globe
3,globe,3.78418,1,1,0,globe
2,clint,4.88754,56,4,0,gloom
3,blood,2,4,1,0.25,gloom
4,gloom,2,1,1,0.25,gloom
2,acidy,3,8,1,0,glory
3,glory,3,1,1,0,glory
2,agloo,2.80735,7,1,0,gloss
3,gloss,2.80735,1,1,0,gloss
2,bling,3.78418,20,1,0,glove
3,glove,3.78418,1,1,0,glove
2,clint,5.5085,183,5,0,glyph
3,bluff,2.32193,5,1,0.2,glyph
4,glyph,2.32193,1,1,0.2,glyph
2,chals,3.32486,14,3,0,gnash
3,aargh,1.58496,3,1,0,gnash
4,gnash,1.58496,1,1,0,gnash
2,bling,3.78418,20,1,0,gnome
3,gnome,3.78418,1,1,0,gnome
2,culty,4.44757,87,6,0,godly
3,adown,2.58496,6,1,0,godly
4,godly,2.58496,1,1,0,godly
2,culty,4.44757,87,3,0,going
3,doing,1.58496,3,1,0.333333,going
4,going,1.58496,1,1,0.333333,going
2,meynt,3.53257,26,1,0,golem
3,golem,3.53257,1,1,0,golem
2,culty,4.44757,87,6,0,golly
3,defog,2.25163,6,1,0,golly
4,golly,2.25163,1,1,0,golly
2,liman,3.6897,21,1,0,gonad
3,gonad,3.6897,1,1,0,gonad
2,rewth,2.49197,22,9,0,goner
3,black,2.19716,9,3,0,goner
4,abysm,1.58496,3,1,0,goner
5,goner,1.58496,1,1,0,goner
2,culty,4.44757,87,15,0,goody
3,dhobi,3.00624,15,3,0,goody
4,agama,1.58496,3,1,0,goody
5,goody,1.58496,1,1,0,goody
2,meynt,3.53257,26,3,0,gooey
3,abode,1.58496,3,1,0,gooey
4,gooey,1.58496,1,1,0,gooey
2,culty,4.44757,87,15,0,goofy
3,dhobi,3.00624,15,2,0,goofy
4,goofy,1,2,1,0.5,goofy
2,pilum,3.27761,11,2,0,goose
3,goose,1,2,1,0.5,goose
2,faugh,2.9477,9,1,0,gorge
3,gorge,2.9477,1,1,0,gorge
2,cloud,3.32193,10,1,0,gouge
3,gouge,3.32193,1,1,0,gouge
2,adult,2.58496,6,1,0,gourd
3,gourd,2.58496,1,1,0,gourd
2,diact,2.97084,19,2,0,grace
3,brace,1,2,1,0.5,grace
4,grace,1,1,1,0.5,grace
2,diact,2.97084,19,1,0,grade
3,grade,2.97084,1,1,0,grade
2,clint,4.27507,40,2,0,graft
3,draft,1,2,1,0.5,graft
4,graft,1,1,1,0.5,graft
2,clint,4.27507,40,2,0,grail
3,frail,1,2,1,0.5,grail
4,grail,1,1,1,0.5,grail
2,clint,4.27507,40,3,0,grain
3,aband,1.58496,3,1,0,grain
4,grain,1.58496,1,1,0,grain
2,clint,4.27507,40,5,0,grand
3,bifid,2.32193,5,1,0,grand
4,grand,2.32193,1,1,0,grand
2,clint,4.27507,40,1,0,grant
3,grant,4.27507,1,1,0,grant
2,diact,2.97084,19,6,0,grape
3,abamp,1.9183,6,1,0,grape
4,grape,1.9183,1,1,0,grape
2,clint,4.27507,40,4,0,graph
3,aahed,2,4,1,0,graph
4,graph,2,1,1,0,graph
2,bachs,2.80735,7,1,0,grasp
3,grasp,2.80735,1,1,0,grasp
2,bachs,2.80735,7,1,0,grass
3,grass,2.80735,1,1,0,grass
2,diact,2.97084,19,1,0,grate
3,grate,2.97084,1,1,0,grate
2,diact,2.97084,19,6,0,grave
3,abamp,1.9183,6,2,0,grave
4,grave,1,2,1,0.5,grave
2,clint,4.27507,40,4,0,gravy
3,aahed,2,4,1,0,gravy
4,gravy,2,1,1,0,gravy
2,diact,2.97084,19,6,0,graze
3,abamp,1.9183,6,2,0,graze
4,grave,1,2,1,0.5,graze
5,graze,1,1,1,0.5,graze
2,talar,3.69415,61,1,0,great
3,great,3.69415,1,1,0,great
2,tined,4.38699,117,4,0,greed
3,befog,2,4,1,0,greed
4,greed,2,1,1,0,greed
2,tined,4.38699,117,4,0,green
3,bewig,2,4,1,0,green
4,green,2,1,1,0,green
2,tined,4.38699,117,6,0,greet
3,beech,2.58496,6,1,0,greet
4,greet,2.58496,1,1,0,greet
2,tined,4.38699,117,5,0,grief
3,brief,2.32193,5,1,0.2,grief
4,grief,2.32193,1,1,0.2,grief
2,glint,4.65581,57,1,0,grill
3,grill,4.65581,1,1,0,grill
2,pudic,4.0055,39,7,0,grime
3,tribe,2.80735,7,1,0.142857,grime
4,grime,2.80735,1,1,0.142857,grime
2,glint,4.65581,57,1,0,grimy
3,grimy,4.65581,1,1,0,grimy
2,glint,4.65581,57,1,0,grind
3,grind,4.65581,1,1,0,grind
2,pudic,4.0055,39,2,0,gripe
3,gripe,1,2,1,0.5,gripe
2,maron,3.65823,27,2,0,groan
3,groan,1,2,1,0.5,groan
2,cutin,4.05978,59,1,0,groin
3,groin,4.05978,1,1,0,groin
2,cutin,4.05978,59,12,0,groom
3,gloop,3.18872,12,1,0,groom
4,groom,3.18872,1,1,0,groom
2,pownd,2.80735,14,2,0,grope
3,grope,1,2,1,0.5,grope
2,acids,2.32193,5,1,0,gross
3,gross,2.32193,1,1,0,gross
2,cutin,4.05978,59,3,0,group
3,group,1.58496,3,1,0.333333,group
2,cutin,4.05978,59,2,0,grout
3,grout,1,2,1,0.5,grout
2,pownd,2.80735,14,4,0,grove
3,abaft,2,4,1,0,grove
4,grove,2,1,1,0,grove
2,cutin,4.05978,59,12,0,growl
3,gloop,3.18872,12,1,0,growl
4,growl,3.18872,1,1,0,growl
2,cutin,4.05978,59,4,0,grown
3,badge,2,4,1,0,grown
4,grown,2,1,1,0,grown
2,tined,4.38699,117,25,0,gruel
3,flump,3.75327,25,2,0,gruel
4,cruel,1,2,1,0.5,gruel
5,gruel,1,1,1,0.5,gruel
2,glint,4.65581,57,1,0,gruff
3,gruff,4.65581,1,1,0,gruff
2,glint,4.65581,57,1,0,grunt
3,grunt,4.65581,1,1,0,grunt
2,dhuti,3.54659,13,1,0,guard
3,guard,3.54659,1,1,0,guard
2,clink,4.59644,40,2,0,guava
3,adapt,1,2,1,0.5,guava
4,guava,1,1,1,0.5,guava
2,teugh,3.78714,19,1,0,guess
3,guess,3.78714,1,1,0,guess
2,teugh,3.78714,19,1,0,guest
3,guest,3.78714,1,1,0,guest
2,guilt,5.06772,79,1,0,guide
3,guide,5.06772,1,1,0,guide
2,clint,5.5085,183,3,0,guild
3,build,1.58496,3,1,0.333333,guild
4,guild,1.58496,1,1,0.333333,guild
2,guilt,5.06772,79,1,0,guile
3,guile,5.06772,1,1,0,guile
2,clint,5.5085,183,3,0,guilt
3,badge,1.58496,3,1,0,guilt
4,guilt,1.58496,1,1,0,guilt
2,cunit,3,8,1,0,guise
3,guise,3,1,1,0,guise
2,clint,5.5085,183,3,0,gulch
3,gulch,1.58496,3,1,0.333333,gulch
2,clint,5.5085,183,8,0,gully
3,badly,2.5,8,2,0,gully
4,fully,1,2,1,0.5,gully
5,gully,1,1,1,0.5,gully
2,clint,4.88754,56,4,0,gumbo
3,gumbo,2,4,1,0.25,gumbo
2,clint,5.5085,183,15,0,gummy
3,pudgy,3.50689,15,1,0.0666667,gummy
4,gummy,3.50689,1,1,0.0666667,gummy
2,clint,5.5085,183,15,0,guppy
3,pudgy,3.50689,15,1,0.0666667,guppy
4,guppy,3.50689,1,1,0.0666667,guppy
2,agloo,2.80735,7,1,0,gusto
3,gusto,2.80735,1,1,0,gusto
2,mythi,4.2485,33,3,0,gusty
3,abled,1.58496,3,1,0,gusty
4,gusty,1.58496,1,1,0,gusty
2,mythi,4.2485,33,1,0,gypsy
3,gypsy,4.2485,1,1,0,gypsy
2,clint,5.17137,138,3,0,habit
3,admit,1.58496,3,1,0.333333,habit
4,habit,1.58496,1,1,0.333333,habit
2,humic,3.0958,11,1,0,hairy
3,hairy,3.0958,1,1,0,hairy
2,gault,4.01177,40,3,0,halve
3,halve,1.58496,3,1,0.333333,halve
2,clint,5.17137,138,6,0,handy
3,dandy,2.58496,6,1,0.166667,handy
4,handy,2.58496,1,1,0.166667,handy
2,clint,5.17137,138,15,0,happy
3,midgy,3.64022,15,2,0,happy
4,happy,1,2,1,0.5,happy
2,riyal,4.22281,42,5,0,hardy
3,party,2.32193,5,1,0.2,hardy
4,hardy,2.32193,1,1,0.2,hardy
2,talar,3.69415,61,3,0,harem
3,harem,1.58496,3,1,0.333333,harem
2,riyal,4.22281,42,5,0,harpy
3,party,2.32193,5,1,0.2,harpy
4,harpy,2.32193,1,1,0.2,harpy
2,humic,3.0958,11,1,0,harry
3,harry,3.0958,1,1,0,harry
2,harsh,2,4,1,0.25,harsh
2,thump,3.13957,15,1,0,haste
3,haste,3.13957,1,1,0,haste
2,linty,3.93618,23,3,0,hasty
3,aheap,1.58496,3,1,0,hasty
4,hasty,1.58496,1,1,0,hasty
2,clint,5.17137,138,6,0,hatch
3,bumph,2.25163,6,2,0,hatch
4,hatch,1,2,1,0.5,hatch
2,talar,3.69415,61,4,0,hater
3,beech,2,4,1,0,hater
4,hater,2,1,1,0,hater
2,clint,5.17137,138,6,0,haunt
3,dight,1.79248,6,1,0,haunt
4,haunt,1.79248,1,1,0,haunt
2,gault,4.01177,40,1,0,haute
3,haute,4.01177,1,1,0,haute
2,natal,4.53708,68,2,0,haven
3,haven,1,2,1,0.5,haven
2,cloot,4.40569,44,2,0,havoc
3,bacon,1,2,1,0.5,havoc
4,havoc,1,1,1,0.5,havoc
2,natal,4.53708,68,6,0,hazel
3,bumph,2.58496,6,1,0,hazel
4,hazel,2.58496,1,1,0,hazel
2,depth,3.74899,21,1,0,heady
3,heady,3.74899,1,1,0,heady
2,lathy,2.9477,9,1,0,heard
3,heard,2.9477,1,1,0,heard
2,lathy,2.9477,9,1,0,heart
3,heart,2.9477,1,1,0,heart
2,depth,3.74899,21,1,0,heath
3,heath,3.74899,1,1,0,heath
2,glitz,3.18201,28,8,0,heave
3,heave,2.75,8,1,0.125,heave
2,depth,3.74899,21,1,0,heavy
3,heavy,3.74899,1,1,0,heavy
2,guilt,5.06772,79,2,0,hedge
3,hedge,1,2,1,0.5,hedge
2,teind,5.12671,120,7,0,hefty
3,aptly,2.80735,7,1,0,hefty
4,hefty,2.80735,1,1,0,hefty
2,teugh,3.78714,19,1,0,heist
3,heist,3.78714,1,1,0,heist
2,teind,5.12671,120,1,0,helix
3,helix,5.12671,1,1,0,helix
2,lento,4.00386,25,2,0,hello
3,cello,1,2,1,0.5,hello
4,hello,1,1,1,0.5,hello
2,guilt,5.06772,79,6,0,hence
3,champ,2.58496,6,1,0,hence
4,hence,2.58496,1,1,0,hence
2,trued,3.2389,13,1,0,heron
3,heron,3.2389,1,1,0,heron
2,clint,5.5085,183,14,0,hilly
3,dampy,3.09307,14,4,0,hilly
4,fowth,2,4,1,0,hilly
5,hilly,2,1,1,0,hilly
2,guilt,5.06772,79,3,0,hinge
3,binge,1.58496,3,1,0.333333,hinge
4,hinge,1.58496,1,1,0.333333,hinge
2,clint,4.88754,56,3,0,hippo
3,hippo,1.58496,3,1,0.333333,hippo
2,clint,5.5085,183,10,0,hippy
3,fudgy,3.12193,10,2,0,hippy
4,hippy,1,2,1,0.5,hippy
2,clint,5.5085,183,5,0,hitch
3,howdy,2.32193,5,1,0,hitch
4,hitch,2.32193,1,1,0,hitch
2,board,1,2,1,0.5,hoard
3,hoard,1,1,1,0.5,hoard
2,culty,4.44757,87,15,0,hobby
3,dhobi,3.00624,15,1,0,hobby
4,hobby,3.00624,1,1,0,hobby
2,jumby,3.45656,15,3,0,hoist
3,foist,1.58496,3,1,0.333333,hoist
4,hoist,1.58496,1,1,0.333333,hoist
2,culty,4.44757,87,6,0,holly
3,defog,2.25163,6,2,0,holly
4,holly,1,2,1,0.5,holly
2,rewth,2.49197,22,2,0,homer
3,homer,1,2,1,0.5,homer
2,meynt,3.53257,26,2,0,honey
3,boney,1,2,1,0.5,honey
4,honey,1,1,1,0.5,honey
2,cyton,3.84027,26,2,0,honor
3,donor,1,2,1,0.5,honor
4,honor,1,1,1,0.5,honor
2,faugh,2.9477,9,1,0,horde
3,horde,2.9477,1,1,0,horde
2,cyton,3.84027,26,1,0,horny
3,horny,3.84027,1,1,0,horny
2,horse,1.58496,3,1,0.333333,horse
2,meynt,3.53257,26,2,0,hotel
3,hotel,1,2,1,0.5,hotel
2,culty,4.44757,87,1,0,hotly
3,hotly,4.44757,1,1,0,hotly
2,culty,4.44757,87,8,0,hound
3,bumph,2.75,8,1,0,hound
4,hound,2.75,1,1,0,hound
2,pilum,3.27761,11,1,0,house
3,house,3.27761,1,1,0,house
2,meynt,3.53257,26,4,0,hovel
3,advew,2,4,1,0,hovel
4,hovel,2,1,1,0,hovel
2,rewth,2.49197,22,2,0,hover
3,homer,1,2,1,0.5,hover
4,hover,1,1,1,0.5,hover
2,culty,4.44757,87,15,0,howdy
3,dhobi,3.00624,15,1,0,howdy
4,howdy,3.00624,1,1,0,howdy
2,clint,5.17137,138,6,0,human
3,dandy,2.58496,6,1,0.166667,human
4,human,2.58496,1,1,0.166667,human
2,clint,5.5085,183,10,0,humid
3,fudgy,3.12193,10,1,0,humid
4,humid,3.12193,1,1,0,humid
2,cutin,4.05978,59,4,0,humor
3,farro,2,4,1,0,humor
4,humor,2,1,1,0,humor
2,clint,5.5085,183,15,0,humph
3,pudgy,3.50689,15,1,0.0666667,humph
4,humph,3.50689,1,1,0.0666667,humph
2,mythi,4.2485,33,1,0,humus
3,humus,4.2485,1,1,0,humus
2,clint,5.5085,183,4,0,hunch
3,abamp,2,4,1,0,hunch
4,hunch,2,1,1,0,hunch
2,clint,5.5085,183,3,0,hunky
3,funky,1.58496,3,1,0.333333,hunky
4,hunky,1.58496,1,1,0.333333,hunky
2,fitch,3.70044,13,1,0,hurry
3,hurry,3.70044,1,1,0,hurry
2,mythi,4.2485,33,2,0,husky
3,husky,1,2,1,0.5,husky
2,mythi,4.2485,33,2,0,hussy
3,husky,1,2,1,0.5,hussy
4,hussy,1,1,1,0.5,hussy
2,clint,5.5085,183,3,0,hutch
3,aband,1.58496,3,1,0,hutch
4,hutch,1.58496,1,1,0,hutch
2,acidy,3,8,1,0,hydro
3,hydro,3,1,1,0,hydro
2,natal,4.53708,68,4,0,hyena
3,amend,2,4,1,0.25,hyena
4,hyena,2,1,1,0.25,hyena
2,teind,5.12671,120,5,0,hymen
3,enemy,2.32193,5,1,0.2,hymen
4,hymen,2.32193,1,1,0.2,hymen
2,tined,4.38699,117,25,0,hyper
3,flump,3.75327,25,1,0,hyper
4,hyper,3.75327,1,1,0,hyper
2,clint,5.5085,183,1,0,icily
3,icily,5.5085,1,1,0,icily
2,clint,5.5085,183,1,0,icing
3,icing,5.5085,1,1,0,icing
2,natal,4.53708,68,7,0,ideal
3,cupid,2.80735,7,1,0,ideal
4,ideal,2.80735,1,1,0,ideal
2,clint,4.88754,56,2,0,idiom
3,idiom,1,2,1,0.5,idiom
2,clint,4.88754,56,1,0,idiot
3,idiot,4.88754,1,1,0,idiot
2,tined,4.38699,117,2,0,idler
3,drier,1,2,1,0.5,idler
4,idler,1,1,1,0.5,idler
2,clint,5.5085,183,14,0,idyll
3,dampy,3.09307,14,1,0,idyll
4,idyll,3.09307,1,1,0,idyll
2,clint,4.88754,56,2,0,igloo
3,igloo,1,2,1,0.5,igloo
2,clint,5.17137,138,1,0,iliac
3,iliac,5.17137,1,1,0,iliac
2,glitz,3.18201,28,1,0,image
3,image,3.18201,1,1,0,image
2,guilt,5.06772,79,2,0,imbue
3,imbue,1,2,1,0.5,imbue
2,teind,5.12671,120,5,0,impel
3,bicep,2.32193,5,1,0.2,impel
4,impel,2.32193,1,1,0.2,impel
2,clint,5.5085,183,14,0,imply
3,dampy,3.09307,14,1,0,imply
4,imply,3.09307,1,1,0,imply
2,glitz,3.18201,28,1,0,inane
3,inane,3.18201,1,1,0,inane
2,clint,4.88754,56,3,0,inbox
3,bingo,1.58496,3,1,0.333333,inbox
4,inbox,1.58496,1,1,0.333333,inbox
2,glint,4.65581,57,1,0,incur
3,incur,4.65581,1,1,0,incur
2,teind,5.12671,120,2,0,index
3,index,1,2,1,0.5,index
2,teind,5.12671,120,2,0,inept
3,inept,1,2,1,0.5,inept
2,delft,3.37878,14,2,0,inert
3,exert,1,2,1,0.5,inert
4,inert,1,1,1,0.5,inert
2,tined,4.38699,117,1,0,infer
3,infer,4.38699,1,1,0,infer
2,clint,4.88754,56,1,0,ingot
3,ingot,4.88754,1,1,0,ingot
2,clint,5.17137,138,3,0,inlay
3,anvil,1.58496,3,1,0.333333,inlay
4,inlay,1.58496,1,1,0.333333,inlay
2,teind,5.12671,120,2,0,inlet
3,inept,1,2,1,0.5,inlet
4,inlet,1,1,1,0.5,inlet
2,tined,4.38699,117,1,0,inner
3,inner,4.38699,1,1,0,inner
2,clint,5.5085,183,3,0,input
3,input,1.58496,3,1,0.333333,input
2,tined,4.38699,117,1,0,inter
3,inter,4.38699,1,1,0,inter
2,acidy,3,8,1,0,intro
3,intro,3,1,1,0,intro
2,culty,4.44757,87,2,0,ionic
3,ionic,1,2,1,0.5,ionic
2,diact,2.97084,19,1,0,irate
3,irate,2.97084,1,1,0,irate
2,cutin,4.05978,59,3,0,irony
3,irony,1.58496,3,1,0.333333,irony
2,teugh,3.78714,19,2,0,islet
3,exist,1,2,1,0.5,islet
4,islet,1,1,1,0.5,islet
2,cunit,3,8,1,0,issue
3,issue,3,1,1,0,issue
2,clint,5.5085,183,5,0,itchy
3,howdy,2.32193,5,1,0,itchy
4,itchy,2.32193,1,1,0,itchy
2,acidy,3,8,1,0,ivory
3,ivory,3,1,1,0,ivory
2,clint,5.17137,138,6,0,jaunt
3,dight,1.79248,6,3,0,jaunt
4,ajiva,1.58496,3,1,0,jaunt
5,jaunt,1.58496,1,1,0,jaunt
2,clint,5.17137,138,15,0,jazzy
3,midgy,3.64022,15,2,0,jazzy
4,happy,1,2,1,0.5,jazzy
5,jazzy,1,1,1,0.5,jazzy
2,teind,5.12671,120,13,0,jelly
3,belly,3.39275,13,1,0.0769231,jelly
4,jelly,3.39275,1,1,0.0769231,jelly
2,tined,4.38699,117,9,0,jerky
3,clump,3.16993,9,1,0,jerky
4,jerky,3.16993,1,1,0,jerky
2,teind,5.12671,120,7,0,jetty
3,aptly,2.80735,7,1,0,jetty
4,jetty,2.80735,1,1,0,jetty
2,teind,5.12671,120,13,0,jewel
3,belly,3.39275,13,2,0.0769231,jewel
4,jewel,1,2,1,0.5,jewel
2,clint,5.5085,183,10,0,jiffy
3,fudgy,3.12193,10,1,0,jiffy
4,jiffy,3.12193,1,1,0,jiffy
2,culty,4.44757,87,5,0,joint
3,joint,2.32193,5,1,0.2,joint
2,jumby,3.45656,15,1,0,joist
3,joist,3.45656,1,1,0,joist
2,rewth,2.49197,22,9,0,joker
3,black,2.19716,9,2,0,joker
4,joker,1,2,1,0.5,joker
2,culty,4.44757,87,6,0,jolly
3,defog,2.25163,6,2,0,jolly
4,holly,1,2,1,0.5,jolly
5,jolly,1,1,1,0.5,jolly
2,jumby,3.45656,15,1,0,joust
3,joust,3.45656,1,1,0,joust
2,guilt,5.06772,79,5,0,judge
3,aband,1.92193,5,2,0,judge
4,fudge,1,2,1,0.5,judge
5,judge,1,1,1,0.5,judge
2,guilt,5.06772,79,1,0,juice
3,juice,5.06772,1,1,0,juice
2,clint,5.5085,183,3,0,juicy
3,juicy,1.58496,3,1,0.333333,juicy
2,clint,4.88754,56,4,0,jumbo
3,gumbo,2,4,1,0.25,jumbo
4,jumbo,2,1,1,0.25,jumbo
2,clint,5.5085,183,15,0,jumpy
3,pudgy,3.50689,15,1,0.0666667,jumpy
4,jumpy,3.50689,1,1,0.0666667,jumpy
2,clint,5.17137,138,3,0,junta
3,aunty,1.58496,3,1,0.333333,junta
4,junta,1.58496,1,1,0.333333,junta
2,clint,4.88754,56,1,0,junto
3,junto,4.88754,1,1,0,junto
2,cutin,4.05978,59,4,0,juror
3,farro,2,4,1,0,juror
4,juror,2,1,1,0,juror
2,clint,5.17137,138,15,0,kappa
3,midgy,3.64022,15,1,0,kappa
4,kappa,3.64022,1,1,0,kappa
2,riyal,4.22281,42,4,0,karma
3,karma,2,4,1,0.25,karma
2,clint,5.17137,138,15,0,kayak
3,midgy,3.64022,15,1,0,kayak
4,kayak,3.64022,1,1,0,kayak
2,natal,4.53708,68,4,0,kebab
3,ahead,2,4,1,0.25,kebab
4,kebab,2,1,1,0.25,kebab
2,clink,4.59644,40,1,0,khaki
3,khaki,4.59644,1,1,0,khaki
2,clint,5.5085,183,8,0,kinky
3,dampy,3,8,1,0,kinky
4,kinky,3,1,1,0,kinky
2,agloo,2.80735,7,1,0,kiosk
3,kiosk,2.80735,1,1,0,kiosk
2,clint,5.5085,183,9,0,kitty
3,ditty,2.6416,9,3,0.111111,kitty
4,aback,1.58496,3,1,0,kitty
5,kitty,1.58496,1,1,0,kitty
2,clink,4.59644,40,1,0,knack
3,knack,4.59644,1,1,0,knack
2,glitz,3.18201,28,8,0,knave
3,heave,2.75,8,1,0.125,knave
4,knave,2.75,1,1,0.125,knave
2,natal,4.53708,68,4,0,knead
3,began,2,4,1,0.25,knead
4,knead,2,1,1,0.25,knead
2,teind,5.12671,120,3,0,kneed
3,unfed,1.58496,3,1,0.333333,kneed
4,kneed,1.58496,1,1,0.333333,kneed
2,teind,5.12671,120,5,0,kneel
3,enemy,2.32193,5,1,0.2,kneel
4,kneel,2.32193,1,1,0.2,kneel
2,teind,5.12671,120,2,0,knelt
3,knelt,1,2,1,0.5,knelt
2,guilt,5.06772,79,4,0,knife
3,chide,2,4,1,0.25,knife
4,knife,2,1,1,0.25,knife
2,clint,4.88754,56,1,0,knock
3,knock,4.88754,1,1,0,knock
2,clint,4.88754,56,2,0,knoll
3,knoll,1,2,1,0.5,knoll
2,clint,4.88754,56,1,0,known
3,known,4.88754,1,1,0,known
2,loamy,2.32193,5,1,0.2,koala
3,koala,2.32193,1,1,0.2,koala
2,glint,4.65581,57,3,0,krill
3,aduki,1.58496,3,1,0,krill
4,krill,1.58496,1,1,0,krill
2,natal,4.53708,68,6,0,label
3,bumph,2.58496,6,1,0,label
4,label,2.58496,1,1,0,label
2,maron,3.65823,27,5,0,labor
3,valor,2.32193,5,1,0.2,labor
4,labor,2.32193,1,1,0.2,labor
2,natal,4.53708,68,1,0,laden
3,laden,4.53708,1,1,0,laden
2,gault,4.01177,40,4,0,ladle
3,becap,2,4,1,0,ladle
4,ladle,2,1,1,0,ladle
2,talar,3.69415,61,2,0,lager
3,lager,1,2,1,0.5,lager
2,gault,4.01177,40,3,0,lance
3,halve,1.58496,3,1,0.333333,lance
4,lance,1.58496,1,1,0.333333,lance
2,clint,5.17137,138,5,0,lanky
3,lanky,2.32193,5,1,0.2,lanky
2,natal,4.53708,68,6,0,lapel
3,bumph,2.58496,6,1,0,lapel
4,lapel,2.58496,1,1,0,lapel
2,thump,3.13957,15,1,0,lapse
3,lapse,3.13957,1,1,0,lapse
2,barca,2.80735,7,1,0,large
3,large,2.80735,1,1,0,large
2,riyal,4.22281,42,1,0,larva
3,larva,4.22281,1,1,0,larva
2,ascot,1.58496,3,1,0.333333,lasso
3,lasso,1.58496,1,1,0.333333,lasso
2,clint,5.17137,138,1,0,latch
3,latch,5.17137,1,1,0,latch
2,talar,3.69415,61,1,0,later
3,later,3.69415,1,1,0,later
2,gault,4.01177,40,2,0,lathe
3,lathe,1,2,1,0.5,lathe
2,gault,4.01177,40,2,0,latte
3,lathe,1,2,1,0.5,latte
4,latte,1,1,1,0.5,latte
2,clint,5.17137,138,12,0,laugh
3,dampy,3.58496,12,1,0,laugh
4,laugh,3.58496,1,1,0,laugh
2,talar,3.69415,61,2,0,layer
3,lager,1,2,1,0.5,layer
4,layer,1,1,1,0.5,layer
2,depth,3.74899,21,2,0,leach
3,beach,1,2,1,0.5,leach
4,leach,1,1,1,0.5,leach
2,depth,3.74899,21,3,0,leafy
3,leafy,1.58496,3,1,0.333333,leafy
2,depth,3.74899,21,3,0,leaky
3,leafy,1.58496,3,1,0.333333,leaky
4,leaky,1.58496,1,1,0.333333,leaky
2,depth,3.74899,21,2,0,leant
3,leant,1,2,1,0.5,leant
2,depth,3.74899,21,1,0,leapt
3,leapt,3.74899,1,1,0,leapt
2,lathy,2.9477,9,1,0,learn
3,learn,2.9477,1,1,0,learn
2,belch,2.80735,7,1,0,lease
3,lease,2.80735,1,1,0,lease
2,bufty,2.32193,5,1,0,leash
3,leash,2.32193,1,1,0,leash
2,bufty,2.32193,5,1,0,least
3,least,2.32193,1,1,0,least
2,glitz,3.18201,28,2,0,leave
3,leave,1,2,1,0.5,leave
2,guilt,5.06772,79,1,0,ledge
3,ledge,5.06772,1,1,0,ledge
2,teind,5.12671,120,13,0,leech
3,belly,3.39275,13,2,0.0769231,leech
4,jewel,1,2,1,0.5,leech
5,leech,1,1,1,0.5,leech
2,delft,3.37878,14,1,0,leery
3,leery,3.37878,1,1,0,leery
2,teind,5.12671,120,7,0,lefty
3,aptly,2.80735,7,1,0,lefty
4,lefty,2.80735,1,1,0,lefty
2,natal,4.53708,68,7,0,legal
3,cupid,2.80735,7,1,0,legal
4,legal,2.80735,1,1,0,legal
2,teind,5.12671,120,13,0,leggy
3,belly,3.39275,13,1,0.0769231,leggy
4,leggy,3.39275,1,1,0.0769231,leggy
2,lento,4.00386,25,1,0,lemon
3,lemon,4.00386,1,1,0,lemon
2,tined,4.38699,117,9,0,lemur
3,clump,3.16993,9,1,0,lemur
4,lemur,3.16993,1,1,0,lemur
2,tined,4.38699,117,25,0,leper
3,flump,3.75327,25,2,0,leper
4,leper,1,2,1,0.5,leper
2,teind,5.12671,120,13,0,level
3,belly,3.39275,13,1,0.0769231,level
4,level,3.39275,1,1,0.0769231,level
2,tined,4.38699,117,25,0,lever
3,flump,3.75327,25,3,0,lever
4,lever,1.58496,3,1,0.333333,lever
2,teind,5.12671,120,5,0,libel
3,bicep,2.32193,5,1,0.2,libel
4,libel,2.32193,1,1,0.2,libel
2,guilt,5.06772,79,2,0,liege
3,bilge,1,2,1,0.5,liege
4,liege,1,1,1,0.5,liege
2,clint,5.5085,183,2,0,light
3,light,1,2,1,0.5,light
2,teind,5.12671,120,7,0,liken
3,kevel,2.80735,7,1,0,liken
4,liken,2.80735,1,1,0,liken
2,clint,5.17137,138,1,0,lilac
3,lilac,5.17137,1,1,0,lilac
2,clint,4.88754,56,2,0,limbo
3,igloo,1,2,1,0.5,limbo
4,limbo,1,1,1,0.5,limbo
2,clint,5.5085,183,2,0,limit
3,light,1,2,1,0.5,limit
4,limit,1,1,1,0.5,limit
2,teind,5.12671,120,7,0,linen
3,kevel,2.80735,7,1,0,linen
4,linen,2.80735,1,1,0,linen
2,tined,4.38699,117,3,0,liner
3,afald,1.58496,3,1,0,liner
4,liner,1.58496,1,1,0,liner
2,clint,4.88754,56,1,0,lingo
3,lingo,4.88754,1,1,0,lingo
2,clint,5.5085,183,14,0,lipid
3,dampy,3.09307,14,1,0,lipid
4,lipid,3.09307,1,1,0,lipid
2,guilt,5.06772,79,2,0,lithe
3,lithe,1,2,1,0.5,lithe
2,tined,4.38699,117,9,0,liver
3,ravel,2.6416,9,1,0,liver
4,liver,2.6416,1,1,0,liver
2,clint,5.5085,183,14,0,livid
3,dampy,3.09307,14,1,0,livid
4,livid,3.09307,1,1,0,livid
2,clink,4.59644,40,2,0,llama
